wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
46.0,1.0,0.0,41.0,210.0,777.0,1.0,0.0,33.0,0.912345679,2793.0,1.0,8.0,0.0,0.115277778,0.0,0.0,58.93478261,44.0,4.6304,1
13.0,1.0,28.0,40.0,14.0,56.0,40.0,0.0,13.0,0.75,65.0,1.0,1.0,0.0,0.423076923,0.0,0.0,3.846153846,1.0,0.8462,0
252.0,2.0,0.0,63.0,511.0,29258.0,17.0,0.0,231.0,0.980867738,7956.0,1.0,12.0,0.21630094,0.054354013,2.0,19.0,30.21031746,17.0,2.0238,1
2.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,21.0,1.0,0.0,0.916666667,0.666666667,0.0,0.0,9.0,1.0,0.5,0
13.0,1.0,1.0,0.0,23.0,72.0,0.0,0.0,13.0,0.416666667,78.0,1.0,1.0,0.0,0.256410256,0.0,0.0,4.923076923,1.0,0.9231,0
19.0,1.0,0.0,2.0,28.0,111.0,1.0,0.0,19.0,0.875,173.0,1.0,1.0,0.0,0.263157895,0.0,0.0,7.684210526,2.0,1.0526,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
9.0,1.0,0.0,3.0,21.0,22.0,2.0,0.0,7.0,0.913461538,205.0,0.692307692,1.0,0.0,0.1875,0.0,0.0,20.33333333,3.0,1.1111,0
6.0,5.0,0.0,2.0,14.0,0.0,0.0,0.0,6.0,0.4,77.0,1.0,0.0,0.931506849,0.666666667,2.0,2.0,11.5,1.0,0.8333,0
31.0,1.0,0.0,3.0,59.0,283.0,0.0,0.0,31.0,0.904545455,518.0,0.045454545,14.0,0.0,0.264516129,0.0,0.0,15.0,3.0,1.0645,0
3.0,1.0,0.0,5.0,18.0,3.0,1.0,0.0,2.0,2.0,104.0,0.0,0.0,0.0,0.5,0.0,0.0,33.66666667,4.0,1.6667,0
12.0,3.0,0.0,19.0,114.0,42.0,0.0,0.0,5.0,0.848484848,811.0,1.0,0.0,0.827586207,0.409090909,1.0,3.0,66.33333333,5.0,1.3333,1
30.0,2.0,0.0,48.0,180.0,263.0,1.0,0.0,17.0,0.845648604,2215.0,1.0,8.0,0.377777778,0.150862069,1.0,2.0,72.13333333,4.0,1.1667,0
9.0,1.0,0.0,8.0,37.0,34.0,6.0,0.0,5.0,0.75,336.0,1.0,0.0,0.0,0.225,0.0,0.0,36.0,4.0,1.5556,0
30.0,5.0,0.0,2.0,46.0,283.0,0.0,0.0,28.0,0.857142857,490.0,1.0,0.0,0.701030928,0.286666667,1.0,1.0,14.86666667,20.0,1.9,0
74.0,1.0,0.0,31.0,142.0,2349.0,16.0,0.0,71.0,0.923679061,1303.0,0.971428571,8.0,0.0,0.133250311,0.0,0.0,16.13513514,8.0,1.2297,0
10.0,2.0,0.0,3.0,25.0,0.0,1.0,0.0,10.0,0.864197531,466.0,0.444444444,0.0,0.555555556,0.316666667,1.0,2.0,44.7,1.0,0.8,0
14.0,1.0,0.0,18.0,14.0,91.0,18.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.571428571,0.0,0.0,0.0,1.0,1.0,0
7.0,5.0,0.0,2.0,37.0,15.0,0.0,0.0,5.0,0.833333333,259.0,1.0,0.0,0.942857143,0.4,1.0,1.0,35.71428571,12.0,2.8571,0
11.0,1.0,0.0,2.0,74.0,27.0,0.0,0.0,7.0,0.7,772.0,1.0,1.0,0.0,0.257142857,0.0,0.0,68.27272727,6.0,1.5455,0
8.0,1.0,0.0,6.0,13.0,26.0,2.0,0.0,7.0,1.0,34.0,1.0,1.0,0.0,0.392857143,0.0,0.0,3.0,1.0,0.75,0
8.0,1.0,0.0,7.0,60.0,12.0,1.0,0.0,3.0,0.571428571,522.0,1.0,1.0,0.0,0.183673469,0.0,0.0,63.75,11.0,2.875,0
35.0,1.0,0.0,30.0,118.0,0.0,0.0,0.0,6.0,0.544117647,1756.0,1.0,0.0,0.0,0.120915033,0.0,0.0,49.11428571,11.0,1.6571,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
32.0,4.0,0.0,1.0,63.0,478.0,1.0,0.0,29.0,0.387096774,223.0,1.0,0.0,0.62962963,0.139784946,2.0,9.0,5.875,2.0,1.0,0
31.0,2.0,0.0,3.0,63.0,313.0,0.0,0.0,27.0,0.871428571,912.0,0.785714286,0.0,0.452830189,0.286666667,0.0,0.0,27.96774194,3.0,1.129,0
17.0,2.0,2.0,0.0,21.0,136.0,0.0,0.0,17.0,1.0625,60.0,0.0,0.0,0.483870968,0.189542484,0.0,0.0,1.764705882,1.0,0.9412,0
5.0,1.0,0.0,30.0,5.0,10.0,28.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0
2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
8.0,2.0,0.0,12.0,35.0,20.0,1.0,0.0,3.0,0.928571429,245.0,1.0,2.0,0.769230769,0.380952381,0.0,0.0,29.125,1.0,0.75,1
4.0,5.0,0.0,2.0,10.0,0.0,0.0,0.0,4.0,0.0,39.0,1.0,0.0,0.957746479,0.625,1.0,1.0,8.5,1.0,0.75,0
1.0,6.0,0.0,2.0,7.0,0.0,2.0,0.0,1.0,2.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0
7.0,1.0,0.0,13.0,55.0,3.0,5.0,0.0,3.0,0.537037037,724.0,1.0,2.0,0.0,0.371428571,0.0,0.0,101.1428571,11.0,2.5714,0
10.0,1.0,0.0,3.0,15.0,3.0,3.0,0.0,10.0,0.666666667,108.0,1.0,0.0,0.0,0.466666667,0.0,0.0,9.4,2.0,1.0,0
4.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.25,91.0,0.0,1.0,0.0,0.5,0.0,0.0,20.75,5.0,2.0,0
4.0,2.0,0.0,3.0,20.0,6.0,3.0,0.0,4.0,1.333333333,146.0,0.0,0.0,0.882352941,0.75,0.0,0.0,34.5,3.0,1.25,0
2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
14.0,1.0,0.0,3.0,15.0,91.0,1.0,0.0,14.0,1.076923077,135.0,0.0,0.0,0.0,0.153061224,0.0,0.0,0.214285714,1.0,0.9286,0
2.0,4.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,2.0,24.0,0.0,0.0,0.975609756,0.666666667,0.0,0.0,11.0,1.0,0.5,0
4.0,1.0,0.0,5.0,15.0,0.0,1.0,0.0,4.0,0.5,102.0,1.0,2.0,0.0,0.4375,0.0,0.0,24.0,6.0,2.0,0
38.0,1.0,0.0,26.0,113.0,637.0,21.0,0.0,36.0,0.848648649,2141.0,0.2,0.0,0.0,0.135135135,0.0,0.0,55.21052632,19.0,3.8158,0
39.0,3.0,1.0,10.0,194.0,575.0,2.0,0.0,3.0,0.883223684,3271.0,1.0,3.0,0.393442623,0.191950464,2.0,5.0,82.46153846,16.0,2.6154,1
5.0,1.0,0.0,5.0,21.0,10.0,1.0,0.0,4.0,2.0,129.0,0.0,0.0,0.0,0.52,0.0,0.0,24.8,1.0,0.8,0
8.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,8.0,0.571428571,103.0,1.0,0.0,0.906666667,0.6875,2.0,2.0,11.5,1.0,0.875,0
36.0,2.0,0.0,12.0,81.0,142.0,4.0,0.0,31.0,0.812030075,675.0,0.736842105,5.0,0.276595745,0.182098765,1.0,2.0,17.22222222,3.0,1.0833,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
10.0,2.0,0.0,0.0,43.0,33.0,0.0,0.0,8.0,0.666666667,289.0,1.0,0.0,0.466666667,0.48,1.0,1.0,27.8,6.0,2.0,0
15.0,1.0,0.0,51.0,29.0,0.0,50.0,0.0,12.0,0.62987013,401.0,0.545454545,2.0,0.0,0.233333333,0.0,0.0,25.0,7.0,1.4667,0
19.0,1.0,0.0,2.0,34.0,0.0,2.0,0.0,19.0,0.0,115.0,1.0,1.0,0.0,0.263157895,0.0,0.0,5.0,1.0,0.8947,0
3.0,3.0,0.0,3.0,10.0,0.0,3.0,0.0,2.0,0.0,59.0,1.0,0.0,0.974025974,0.466666667,1.0,1.0,18.33333333,1.0,0.6667,0
14.0,3.0,0.0,2.0,28.0,0.0,1.0,0.0,11.0,0.788461538,257.0,1.0,1.0,0.657142857,0.292307692,2.0,5.0,17.07142857,1.0,0.8571,0
2.0,4.0,0.0,4.0,6.0,1.0,1.0,0.0,2.0,2.0,25.0,0.0,0.0,0.975609756,0.666666667,1.0,1.0,11.5,1.0,0.5,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,1.0,0.0,1.0,11.0,1.0,1.0,0.0,5.0,1.070588235,308.0,0.235294118,0.0,0.0,0.444444444,0.0,0.0,47.5,28.0,7.0,0
2.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
33.0,2.0,0.0,5.0,44.0,418.0,0.0,0.0,29.0,0.888392857,434.0,1.0,0.0,0.219512195,0.696969697,0.0,0.0,11.72727273,28.0,1.9697,0
119.0,1.0,0.0,8.0,121.0,6959.0,1.0,0.0,118.0,0.978813559,398.0,1.0,2.0,0.0,0.086241276,0.0,0.0,2.277310924,1.0,0.9748,0
2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0
58.0,1.0,0.0,20.0,133.0,0.0,15.0,0.0,56.0,0.043859649,1008.0,1.0,2.0,0.0,0.256140351,0.0,0.0,16.34482759,4.0,2.1034,0
2.0,2.0,0.0,19.0,44.0,1.0,3.0,0.0,1.0,2.0,410.0,0.0,0.0,0.933333333,0.75,2.0,2.0,204.0,1.0,0.5,0
7.0,1.0,0.0,4.0,20.0,9.0,3.0,0.0,6.0,0.333333333,93.0,1.0,0.0,0.0,0.428571429,0.0,0.0,12.0,1.0,0.8571,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
11.0,2.0,0.0,9.0,13.0,7.0,9.0,0.0,10.0,0.814285714,105.0,0.857142857,0.0,0.871428571,0.416666667,0.0,0.0,7.909090909,2.0,1.3636,0
4.0,1.0,0.0,3.0,10.0,4.0,0.0,0.0,3.0,1.0,43.0,0.5,0.0,0.0,0.533333333,0.0,0.0,9.25,1.0,0.5,0
6.0,2.0,0.0,6.0,19.0,1.0,0.0,0.0,5.0,0.8,87.0,1.0,0.0,0.911111111,0.7,0.0,0.0,13.33333333,1.0,0.6667,0
18.0,1.0,1.0,4.0,19.0,135.0,1.0,0.0,18.0,0.862745098,57.0,1.0,0.0,0.0,0.375,0.0,0.0,2.0,1.0,0.9444,0
19.0,1.0,0.0,22.0,41.0,63.0,20.0,0.0,17.0,0.5,378.0,0.666666667,1.0,0.0,0.357894737,0.0,0.0,18.73684211,5.0,1.9474,0
4.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,4.0,0.75,33.0,0.5,4.0,0.0,1.0,0.0,0.0,6.25,1.0,0.75,0
14.0,1.0,0.0,8.0,19.0,33.0,8.0,0.0,13.0,0.782051282,149.0,1.0,1.0,0.0,0.357142857,0.0,0.0,9.214285714,4.0,1.1429,0
3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0,1.0,1.0,0.6667,0
14.0,2.0,6.0,0.0,51.0,61.0,0.0,0.0,2.0,1.020979021,574.0,1.0,0.0,0.5,0.373626374,1.0,1.0,39.21428571,4.0,1.2143,1
10.0,2.0,0.0,10.0,31.0,33.0,5.0,0.0,5.0,0.666666667,174.0,1.0,1.0,0.428571429,0.344444444,0.0,0.0,15.9,3.0,1.6,0
4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.333333333,18.0,1.0,1.0,0.0,0.5,0.0,0.0,3.25,1.0,0.75,0
3.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,3.0,0.166666667,67.0,1.0,0.0,0.0,0.666666667,0.0,0.0,20.33333333,3.0,1.6667,0
11.0,1.0,0.0,2.0,30.0,5.0,1.0,0.0,9.0,0.6,581.0,0.0,1.0,0.0,0.272727273,0.0,0.0,51.36363636,6.0,1.5455,0
21.0,1.0,0.0,1.0,22.0,210.0,0.0,0.0,21.0,1.05,47.0,0.0,0.0,0.0,0.306122449,0.0,0.0,0.142857143,1.0,0.9524,0
6.0,1.0,0.0,11.0,7.0,15.0,10.0,0.0,5.0,1.16,79.0,0.0,1.0,0.0,0.6,0.0,0.0,11.33333333,1.0,0.8333,0
2.0,5.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.985507246,1.0,1.0,1.0,4.5,1.0,0.5,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
8.0,1.0,0.0,2.0,13.0,8.0,1.0,0.0,8.0,0.571428571,296.0,1.0,1.0,0.0,0.5625,0.0,0.0,35.625,5.0,3.0,0
81.0,1.0,0.0,29.0,110.0,3002.0,21.0,0.0,80.0,0.976704545,879.0,1.0,2.0,0.0,0.169472503,0.0,0.0,9.308641975,3.0,1.1481,0
5.0,2.0,0.0,8.0,60.0,8.0,1.0,0.0,4.0,1.125,555.0,1.0,1.0,0.869565217,0.5,0.0,0.0,109.6,2.0,0.8,0
31.0,4.0,0.0,14.0,176.0,311.0,2.0,0.0,2.0,0.968055556,4485.0,1.0,1.0,0.677777778,0.252777778,4.0,8.0,142.9032258,32.0,3.9032,1
8.0,2.0,0.0,4.0,23.0,16.0,1.0,0.0,8.0,0.428571429,166.0,1.0,0.0,0.733333333,0.46875,1.0,1.0,19.375,1.0,0.5,0
5.0,1.0,0.0,1.0,6.0,10.0,0.0,0.0,5.0,1.25,10.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,1.0,0.8,0
25.0,1.0,0.0,2.0,56.0,268.0,2.0,0.0,25.0,0.847222222,307.0,1.0,0.0,0.0,0.262857143,0.0,0.0,11.16,8.0,1.32,0
3.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,2.0,0.5,25.0,1.0,0.0,0.0,0.5,0.0,0.0,7.0,1.0,0.3333,0
26.0,1.0,0.0,16.0,89.0,91.0,7.0,0.0,24.0,0.772,918.0,1.0,1.0,0.0,0.246666667,0.0,0.0,33.92307692,5.0,1.1538,0
14.0,1.0,0.0,1.0,15.0,91.0,1.0,0.0,14.0,2.0,17.0,0.0,0.0,0.0,0.4,0.0,0.0,0.214285714,1.0,0.9286,0
3.0,1.0,0.0,5.0,13.0,0.0,1.0,0.0,3.0,0.0,81.0,0.0,1.0,0.0,0.555555556,0.0,0.0,25.66666667,7.0,2.6667,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
10.0,1.0,0.0,6.0,20.0,1.0,2.0,0.0,9.0,0.759259259,157.0,1.0,3.0,0.0,0.361111111,0.0,0.0,14.1,1.0,0.8,0
5.0,3.0,2.0,0.0,8.0,4.0,0.0,0.0,5.0,0.5,31.0,1.0,0.0,0.944444444,0.6,0.0,0.0,5.0,1.0,0.2,0
2.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,4.5,1.0,0.5,0
28.0,2.0,0.0,25.0,88.0,230.0,8.0,0.0,26.0,0.864197531,674.0,1.0,1.0,0.726315789,0.24691358,1.0,4.0,22.75,10.0,1.5,0
2.0,1.0,0.0,9.0,2.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
17.0,1.0,0.0,11.0,39.0,86.0,1.0,0.0,3.0,0.7578125,594.0,1.0,3.0,0.0,0.3125,0.0,0.0,33.47058824,14.0,3.6471,1
4.0,5.0,0.0,2.0,14.0,6.0,0.0,0.0,3.0,1.333333333,47.0,1.0,0.0,0.970588235,0.583333333,1.0,1.0,10.5,1.0,0.75,0
3.0,3.0,0.0,4.0,7.0,3.0,1.0,0.0,3.0,1.5,17.0,1.0,0.0,0.933333333,0.555555556,1.0,1.0,4.333333333,1.0,0.6667,0
5.0,2.0,0.0,4.0,10.0,4.0,3.0,0.0,5.0,0.583333333,56.0,1.0,1.0,0.333333333,0.4,0.0,0.0,9.6,1.0,0.8,0
6.0,1.0,0.0,4.0,18.0,7.0,1.0,0.0,3.0,0.833333333,104.0,1.0,1.0,0.0,0.5,0.0,0.0,15.33333333,4.0,1.6667,0
13.0,3.0,0.0,3.0,30.0,0.0,0.0,0.0,13.0,0.291666667,206.0,1.0,1.0,0.45,0.252747253,1.0,1.0,14.69230769,1.0,0.8462,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
12.0,1.0,0.0,2.0,25.0,0.0,1.0,0.0,0.0,0.436363636,212.0,1.0,0.0,0.0,0.395833333,0.0,0.0,16.25,3.0,1.3333,0
8.0,2.0,0.0,3.0,26.0,0.0,1.0,0.0,6.0,0.619047619,221.0,1.0,1.0,0.837837838,0.5,0.0,0.0,26.25,3.0,1.375,0
7.0,1.0,0.0,11.0,38.0,0.0,0.0,0.0,2.0,0.666666667,351.0,1.0,1.0,0.0,0.366666667,0.0,0.0,48.71428571,3.0,1.1429,0
2.0,1.0,0.0,1.0,17.0,1.0,0.0,0.0,2.0,2.0,160.0,0.0,0.0,0.0,0.6,0.0,0.0,79.0,1.0,0.5,0
2.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,2.0,54.0,1.0,0.0,0.0,0.6,0.0,0.0,25.5,1.0,0.5,0
42.0,1.0,0.0,53.0,104.0,0.0,49.0,0.0,39.0,0.76508344,1169.0,0.789473684,3.0,0.0,0.148558758,1.0,2.0,26.38095238,13.0,2.5952,0
4.0,5.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,58.0,1.0,0.0,0.957746479,0.625,1.0,1.0,13.25,1.0,0.75,0
6.0,3.0,0.0,1.0,22.0,15.0,1.0,0.0,4.0,1.12,184.0,0.0,0.0,0.85,0.5,1.0,1.0,28.83333333,14.0,2.8333,0
0.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,3.0,0.0,3.0,13.0,8.0,1.0,0.0,5.0,0.75,101.0,1.0,0.0,0.906976744,0.45,1.0,2.0,19.0,10.0,2.8,0
5.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,5.0,0.625,33.0,1.0,0.0,0.5,0.5,0.0,0.0,5.2,1.0,0.6,0
4.0,4.0,0.0,5.0,31.0,0.0,0.0,0.0,4.0,0.0,125.0,1.0,0.0,0.95,0.625,2.0,2.0,30.0,1.0,0.75,0
12.0,3.0,0.0,4.0,119.0,40.0,4.0,0.0,3.0,0.833333333,1190.0,0.666666667,0.0,0.705882353,0.246753247,2.0,4.0,97.66666667,1.0,0.8333,1
9.0,3.0,1.0,5.0,50.0,26.0,2.0,0.0,1.0,0.75,375.0,1.0,1.0,0.774193548,0.4,2.0,7.0,40.33333333,16.0,2.6667,0
17.0,1.0,0.0,0.0,17.0,136.0,0.0,0.0,17.0,1.0625,58.0,0.0,0.0,0.0,0.470588235,0.0,0.0,0.0,1.0,1.0,0
23.0,2.0,0.0,5.0,31.0,175.0,0.0,0.0,21.0,0.827272727,189.0,1.0,0.0,0.290322581,0.695652174,0.0,0.0,6.782608696,5.0,1.1304,0
6.0,2.0,0.0,9.0,33.0,0.0,0.0,0.0,5.0,0.8,212.0,1.0,1.0,0.911111111,0.7,0.0,0.0,33.66666667,3.0,1.6667,0
3.0,2.0,0.0,4.0,8.0,1.0,1.0,0.0,3.0,2.0,21.0,0.0,0.0,0.846153846,0.666666667,1.0,2.0,6.0,1.0,0.6667,0
32.0,2.0,0.0,11.0,85.0,296.0,3.0,0.0,28.0,0.666666667,865.0,1.0,0.0,0.691489362,0.193548387,1.0,15.0,25.84375,12.0,1.75,0
5.0,1.0,0.0,2.0,11.0,0.0,1.0,0.0,5.0,0.0,43.0,1.0,1.0,0.0,0.466666667,0.0,0.0,7.4,3.0,1.2,0
3.0,1.0,0.0,3.0,15.0,1.0,1.0,0.0,2.0,0.833333333,64.0,1.0,0.0,0.0,0.5,0.0,0.0,19.33333333,1.0,0.3333,0
8.0,1.0,0.0,1.0,13.0,4.0,1.0,0.0,7.0,0.571428571,2144.0,1.0,0.0,0.0,0.5,0.0,0.0,266.75,1.0,0.75,0
68.0,1.0,0.0,4.0,69.0,2278.0,1.0,0.0,68.0,2.0,170.0,0.0,0.0,0.0,0.136029412,0.0,0.0,1.5,1.0,0.9853,0
55.0,1.0,0.0,1.0,56.0,1485.0,1.0,0.0,54.0,1.018518519,329.0,0.0,0.0,0.0,0.5,0.0,0.0,3.909090909,1.0,0.9818,0
37.0,2.0,0.0,39.0,175.0,660.0,2.0,0.0,30.0,0.944444444,1350.0,1.0,0.0,0.539473684,0.433333333,0.0,0.0,35.40540541,4.0,1.1081,0
5.0,2.0,0.0,8.0,16.0,2.0,1.0,0.0,4.0,1.041666667,88.0,0.166666667,1.0,0.625,0.625,0.0,0.0,15.4,1.0,0.6,0
7.0,1.0,0.0,0.0,8.0,21.0,0.0,0.0,7.0,1.166666667,20.0,0.0,0.0,0.0,0.428571429,0.0,0.0,1.571428571,1.0,0.8571,0
38.0,1.0,0.0,5.0,54.0,227.0,1.0,0.0,7.0,0.776216216,3880.0,0.16,1.0,0.0,0.405405405,0.0,0.0,100.4473684,95.0,7.8947,0
10.0,1.0,0.0,1.0,11.0,45.0,0.0,0.0,10.0,1.111111111,19.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,1.0,0.9,0
3.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,0.5,16.0,0.0,1.0,0.0,0.555555556,0.0,0.0,4.0,1.0,0.6667,0
12.0,1.0,0.0,4.0,12.0,66.0,3.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.416666667,0.0,0.0,0.0,1.0,1.0,0
4.0,5.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,58.0,1.0,0.0,0.957746479,0.625,1.0,1.0,13.25,1.0,0.75,0
3.0,1.0,1.0,6.0,6.0,3.0,1.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.666666667,0.0,0.0,4.333333333,1.0,0.6667,0
9.0,1.0,0.0,8.0,29.0,10.0,4.0,0.0,2.0,0.569444444,433.0,0.888888889,4.0,0.0,0.303571429,0.0,0.0,46.11111111,2.0,0.8889,1
8.0,4.0,0.0,6.0,27.0,24.0,0.0,0.0,7.0,0.857142857,90.0,0.5,0.0,0.907692308,0.285714286,2.0,5.0,10.0,3.0,1.0,0
4.0,2.0,0.0,3.0,11.0,0.0,2.0,0.0,4.0,0.0,60.0,1.0,0.0,0.8,0.625,0.0,0.0,13.75,2.0,1.0,0
3.0,1.0,0.0,3.0,11.0,1.0,1.0,0.0,2.0,0.5,342.0,1.0,0.0,0.0,0.5,0.0,0.0,112.6666667,2.0,0.6667,0
6.0,1.0,0.0,6.0,17.0,9.0,6.0,0.0,5.0,0.6,150.0,1.0,0.0,0.0,0.2,0.0,0.0,23.5,1.0,0.6667,0
15.0,3.0,0.0,6.0,35.0,19.0,1.0,0.0,14.0,0.514285714,209.0,1.0,3.0,0.409090909,0.186666667,1.0,1.0,12.6,3.0,1.0,0
8.0,2.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,0.371428571,384.0,1.0,0.0,0.727272727,0.458333333,1.0,3.0,46.375,4.0,1.625,0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0
11.0,1.0,0.0,14.0,16.0,0.0,13.0,0.0,11.0,0.6,144.0,1.0,0.0,0.0,0.727272727,0.0,0.0,11.72727273,4.0,1.0909,0
5.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0
15.0,1.0,0.0,0.0,24.0,61.0,0.0,0.0,15.0,0.818181818,257.0,0.909090909,0.0,0.0,0.35,0.0,0.0,15.4,3.0,0.9333,0
7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.5,76.0,1.0,1.0,0.857142857,0.535714286,0.0,0.0,9.428571429,2.0,0.5714,0
4.0,3.0,0.0,2.0,8.0,2.0,2.0,0.0,4.0,0.666666667,33.0,1.0,1.0,0.921052632,0.5,0.0,0.0,6.75,1.0,0.75,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
13.0,1.0,0.0,6.0,15.0,64.0,6.0,0.0,12.0,0.869047619,390.0,1.0,0.0,0.0,0.333333333,0.0,0.0,28.46153846,1.0,0.8462,0
9.0,3.0,0.0,2.0,16.0,0.0,1.0,0.0,6.0,0.125,56.0,1.0,1.0,0.714285714,0.333333333,2.0,4.0,5.111111111,1.0,0.8889,0
7.0,1.0,0.0,11.0,35.0,17.0,3.0,0.0,2.0,1.055555556,484.0,0.166666667,1.0,0.0,0.333333333,0.0,0.0,66.42857143,34.0,10.0,0
1.0,1.0,0.0,16.0,1.0,0.0,15.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
26.0,1.0,0.0,14.0,76.0,139.0,2.0,0.0,12.0,0.765925926,2884.0,0.925925926,6.0,0.0,0.145604396,0.0,0.0,108.8846154,39.0,2.4231,0
10.0,3.0,0.0,10.0,56.0,25.0,0.0,0.0,3.0,0.777777778,514.0,1.0,1.0,0.857142857,0.333333333,1.0,3.0,49.9,19.0,3.5,0
5.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,0.75,36.0,1.0,0.0,0.0,0.4,0.0,0.0,5.4,1.0,0.8,0
7.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,63.0,1.0,0.0,0.0,0.571428571,0.0,0.0,7.857142857,2.0,1.2857,0
3.0,3.0,0.0,4.0,24.0,3.0,1.0,0.0,3.0,2.0,161.0,0.0,0.0,0.951219512,0.666666667,1.0,2.0,52.66666667,1.0,0.6667,0
