wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
8.0,1.0,2.0,5.0,22.0,6.0,4.0,1.0,6.0,0.678571429,185.0,1.0,0.0,0.0,0.625,0.0,0.0,21.125,4.0,1.875,1
11.0,6.0,0.0,6.0,34.0,39.0,0.0,6.0,7.0,0.9,195.0,1.0,1.0,0.944785276,0.3,4.0,10.0,16.18181818,5.0,1.2727,1
8.0,4.0,0.0,6.0,26.0,22.0,0.0,6.0,6.0,0.571428571,95.0,1.0,0.0,0.928571429,0.40625,1.0,1.0,10.75,2.0,1.0,0
12.0,1.0,0.0,8.0,34.0,26.0,6.0,3.0,6.0,0.651515152,341.0,1.0,0.0,0.0,0.3125,0.0,0.0,26.91666667,1.0,0.8333,0
7.0,1.0,0.0,5.0,16.0,0.0,0.0,5.0,6.0,0.5,86.0,1.0,0.0,0.0,0.642857143,0.0,0.0,11.0,1.0,0.8571,0
2.0,3.0,0.0,3.0,15.0,1.0,0.0,3.0,0.0,2.0,58.0,0.0,0.0,0.952380952,0.666666667,1.0,1.0,28.0,1.0,0.5,0
1.0,1.0,0.0,26.0,1.0,0.0,25.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
14.0,1.0,0.0,30.0,96.0,87.0,8.0,23.0,10.0,0.884615385,905.0,1.0,2.0,0.0,0.192307692,0.0,0.0,63.5,10.0,1.7143,1
21.0,1.0,2.0,14.0,47.0,124.0,10.0,4.0,18.0,0.7,575.0,0.857142857,0.0,0.0,0.325396825,0.0,0.0,26.04761905,10.0,2.619,0
5.0,3.0,3.0,6.0,12.0,2.0,4.0,2.0,5.0,0.625,48.0,1.0,0.0,0.902439024,0.466666667,0.0,0.0,8.2,1.0,0.8,0
13.0,2.0,0.0,8.0,37.0,60.0,1.0,8.0,7.0,0.833333333,331.0,1.0,0.0,0.56,0.416666667,2.0,3.0,24.07692308,4.0,1.3077,0
6.0,4.0,0.0,5.0,25.0,15.0,0.0,5.0,5.0,2.0,94.0,0.0,0.0,0.947916667,0.833333333,1.0,1.0,14.66666667,3.0,1.1667,0
0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,0.0,4.0,34.0,11.0,0.0,4.0,5.0,0.6,236.0,0.333333333,1.0,0.827586207,0.666666667,1.0,2.0,37.83333333,6.0,1.6667,1
5.0,4.0,0.0,6.0,17.0,6.0,2.0,6.0,5.0,0.75,94.0,1.0,0.0,0.927272727,0.6,2.0,2.0,17.4,3.0,1.2,0
24.0,4.0,0.0,14.0,85.0,180.0,0.0,14.0,13.0,0.782608696,741.0,1.0,0.0,0.710526316,0.326086957,2.0,2.0,29.54166667,7.0,1.625,1
3.0,1.0,0.0,12.0,38.0,3.0,1.0,11.0,2.0,1.5,182.0,0.0,0.0,0.0,0.833333333,0.0,0.0,59.33333333,12.0,4.3333,0
39.0,1.0,0.0,21.0,94.0,461.0,11.0,11.0,33.0,0.786842105,559.0,1.0,6.0,0.0,0.153846154,0.0,0.0,13.07692308,7.0,1.6923,0
4.0,4.0,0.0,4.0,20.0,0.0,1.0,3.0,4.0,0.777777778,162.0,0.666666667,0.0,0.928571429,0.75,2.0,4.0,38.75,1.0,0.5,0
20.0,4.0,0.0,7.0,42.0,148.0,0.0,7.0,15.0,0.918660287,263.0,0.545454545,0.0,0.71641791,0.3875,2.0,3.0,11.6,6.0,1.4,0
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0
9.0,1.0,1.0,63.0,15.0,14.0,61.0,2.0,9.0,0.4375,103.0,1.0,1.0,0.0,0.555555556,0.0,0.0,10.22222222,1.0,0.6667,0
10.0,5.0,0.0,6.0,29.0,0.0,1.0,5.0,7.0,0.688888889,212.0,1.0,0.0,0.777777778,0.3,2.0,5.0,19.7,5.0,1.2,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
22.0,3.0,0.0,12.0,71.0,163.0,1.0,11.0,17.0,0.867346939,783.0,1.0,5.0,0.649122807,0.25170068,2.0,2.0,33.95454545,22.0,2.6818,1
6.0,5.0,0.0,8.0,21.0,0.0,5.0,3.0,6.0,0.6,104.0,0.5,0.0,0.88372093,0.333333333,2.0,5.0,16.0,4.0,1.6667,0
10.0,3.0,0.0,2.0,20.0,21.0,0.0,2.0,9.0,0.6,129.0,1.0,0.0,0.804347826,0.4,1.0,1.0,11.4,1.0,0.9,0
5.0,3.0,9.0,18.0,12.0,10.0,16.0,2.0,4.0,2.0,62.0,0.0,0.0,0.882352941,0.533333333,1.0,1.0,11.4,5.0,2.0,0
2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,20.0,0.0,0.0,0.971428571,0.75,1.0,1.0,9.0,3.0,1.5,0
7.0,5.0,0.0,4.0,18.0,0.0,1.0,3.0,5.0,0.708333333,126.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,16.42857143,5.0,1.2857,0
2.0,2.0,0.0,8.0,34.0,1.0,1.0,7.0,2.0,2.0,346.0,0.0,0.0,0.958333333,1.0,1.0,1.0,172.0,1.0,0.5,0
3.0,1.0,0.0,69.0,3.0,3.0,69.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
6.0,5.0,0.0,1.0,12.0,15.0,1.0,0.0,6.0,2.0,74.0,0.0,0.0,0.954545455,0.5,2.0,7.0,11.33333333,3.0,1.8333,0
31.0,3.0,0.0,29.0,119.0,277.0,19.0,15.0,19.0,0.744444444,900.0,1.0,0.0,0.552238806,0.207885305,1.0,5.0,27.83870968,16.0,2.5806,1
24.0,4.0,0.0,13.0,103.0,176.0,1.0,12.0,18.0,0.808184143,1046.0,1.0,1.0,0.772277228,0.175,0.0,0.0,41.875,6.0,1.4167,1
33.0,2.0,0.0,15.0,130.0,434.0,2.0,14.0,23.0,0.940848214,1220.0,0.928571429,2.0,0.507936508,0.328125,1.0,5.0,35.12121212,26.0,2.5152,0
5.0,3.0,0.0,4.0,15.0,4.0,0.0,4.0,5.0,0.75,90.0,1.0,0.0,0.902439024,0.533333333,0.0,0.0,16.4,1.0,0.8,0
3.0,1.0,0.0,11.0,28.0,3.0,1.0,10.0,2.0,1.5,111.0,0.0,0.0,0.0,0.833333333,0.0,0.0,35.66666667,7.0,2.6667,0
2.0,2.0,0.0,2.0,15.0,1.0,0.0,2.0,2.0,2.0,73.0,0.0,0.0,0.875,0.75,0.0,0.0,35.5,6.0,3.0,0
1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0
13.0,3.0,4.0,12.0,42.0,54.0,5.0,7.0,8.0,0.791666667,233.0,1.0,1.0,0.714285714,0.261538462,1.0,3.0,16.61538462,6.0,2.0,1
4.0,4.0,0.0,6.0,29.0,6.0,0.0,6.0,1.0,1.166666667,164.0,0.5,0.0,0.942307692,1.0,3.0,5.0,39.5,7.0,2.5,0
4.0,1.0,1.0,2.0,7.0,4.0,2.0,0.0,3.0,0.666666667,502.0,0.5,0.0,0.0,0.555555556,0.0,0.0,124.0,4.0,1.25,0
13.0,1.0,2.0,12.0,37.0,56.0,4.0,10.0,4.0,0.770833333,269.0,1.0,2.0,0.0,0.205128205,0.0,0.0,19.38461538,7.0,1.3846,0
4.0,4.0,0.0,3.0,11.0,0.0,0.0,3.0,4.0,0.0,84.0,1.0,0.0,0.945945946,0.4375,0.0,0.0,19.75,12.0,3.25,0
21.0,4.0,0.0,15.0,72.0,54.0,1.0,14.0,16.0,0.835,457.0,0.9,2.0,0.804123711,0.194444444,2.0,2.0,20.28571429,3.0,1.0,1
3.0,1.0,0.0,5.0,3.0,3.0,4.0,2.0,3.0,1.5,8.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0
3.0,4.0,0.0,3.0,19.0,3.0,0.0,3.0,1.0,2.0,83.0,0.0,0.0,0.956521739,0.666666667,1.0,1.0,26.66666667,4.0,2.0,0
77.0,4.0,1.0,29.0,123.0,2700.0,14.0,17.0,68.0,0.977951636,1021.0,1.0,6.0,0.506493506,0.20593692,1.0,1.0,11.77922078,14.0,1.7532,1
1.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
4.0,1.0,0.0,5.0,10.0,0.0,1.0,4.0,4.0,0.333333333,36.0,1.0,0.0,0.0,0.4375,0.0,0.0,7.75,1.0,0.75,0
6.0,4.0,0.0,3.0,20.0,15.0,0.0,3.0,5.0,2.0,106.0,0.0,0.0,0.936708861,0.555555556,1.0,2.0,16.66666667,4.0,1.3333,0
17.0,2.0,2.0,9.0,51.0,28.0,5.0,4.0,12.0,0.546875,344.0,1.0,2.0,0.792207792,0.294117647,2.0,4.0,18.76470588,5.0,2.1176,1
4.0,2.0,0.0,5.0,9.0,0.0,5.0,1.0,4.0,0.333333333,27.0,1.0,0.0,0.666666667,0.625,1.0,1.0,5.5,1.0,0.75,0
11.0,4.0,0.0,8.0,45.0,15.0,1.0,7.0,11.0,0.566666667,279.0,0.666666667,2.0,0.85483871,0.327272727,3.0,6.0,24.09090909,10.0,2.5455,1
13.0,2.0,0.0,8.0,49.0,54.0,1.0,7.0,7.0,0.84375,450.0,1.0,0.0,0.727272727,0.346153846,2.0,6.0,33.0,6.0,1.3077,1
24.0,1.0,0.0,24.0,24.0,276.0,4.0,20.0,24.0,2.0,24.0,0.0,0.0,0.0,0.089285714,0.0,0.0,0.0,1.0,1.0,0
5.0,2.0,0.0,7.0,69.0,8.0,1.0,7.0,2.0,1.0,379.0,1.0,0.0,0.857142857,0.416666667,0.0,0.0,74.4,12.0,3.2,1
15.0,1.0,0.0,3.0,29.0,55.0,3.0,0.0,15.0,0.696428571,161.0,1.0,1.0,0.0,0.293333333,1.0,1.0,9.466666667,3.0,1.3333,0
5.0,1.0,0.0,9.0,13.0,0.0,8.0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.533333333,0.0,0.0,12.6,3.0,1.2,0
3.0,1.0,0.0,2.0,21.0,1.0,0.0,2.0,2.0,0.5,120.0,1.0,0.0,0.0,0.666666667,0.0,0.0,38.33333333,6.0,3.0,0
5.0,3.0,0.0,7.0,26.0,6.0,2.0,5.0,5.0,1.05,193.0,1.0,0.0,0.882352941,0.533333333,0.0,0.0,36.6,5.0,1.6,1
7.0,4.0,0.0,3.0,26.0,9.0,1.0,2.0,7.0,0.916666667,210.0,0.666666667,0.0,0.928571429,0.642857143,2.0,2.0,28.14285714,13.0,3.4286,1
14.0,1.0,0.0,10.0,53.0,0.0,8.0,8.0,14.0,0.423076923,419.0,1.0,0.0,0.0,0.285714286,0.0,0.0,28.78571429,7.0,3.6429,0
26.0,4.0,0.0,7.0,50.0,271.0,0.0,7.0,20.0,0.955789474,392.0,0.473684211,0.0,0.657534247,0.384615385,2.0,3.0,13.34615385,9.0,1.5,0
44.0,4.0,0.0,28.0,137.0,774.0,4.0,26.0,31.0,0.923341947,1254.0,0.962962963,9.0,0.65,0.127906977,4.0,6.0,26.88636364,5.0,1.2045,1
5.0,1.0,0.0,7.0,5.0,10.0,6.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0
26.0,4.0,0.0,12.0,109.0,233.0,1.0,12.0,20.0,0.892,881.0,1.0,1.0,0.709302326,0.157051282,2.0,2.0,32.11538462,4.0,1.0769,1
17.0,4.0,0.0,7.0,39.0,100.0,0.0,7.0,14.0,0.9375,241.0,0.461538462,0.0,0.75,0.382352941,2.0,3.0,12.41176471,7.0,1.4118,0
58.0,1.0,0.0,142.0,158.0,1627.0,134.0,12.0,56.0,0.949874687,1752.0,0.642857143,1.0,0.0,0.160233918,0.0,0.0,28.96551724,17.0,2.6379,1
23.0,1.0,0.0,4.0,56.0,107.0,3.0,2.0,18.0,0.636363636,689.0,1.0,2.0,0.0,0.260869565,0.0,0.0,28.73913043,7.0,2.1304,1
11.0,3.0,0.0,4.0,29.0,17.0,0.0,4.0,8.0,0.771428571,224.0,1.0,1.0,0.804347826,0.4,1.0,1.0,18.72727273,3.0,1.0,0
8.0,1.0,0.0,6.0,24.0,0.0,1.0,5.0,6.0,0.523809524,133.0,1.0,0.0,0.0,0.325,0.0,0.0,15.25,6.0,2.0,0
5.0,2.0,0.0,8.0,16.0,8.0,1.0,7.0,1.0,0.875,77.0,0.5,0.0,0.571428571,0.4375,1.0,2.0,14.0,2.0,0.8,0
4.0,3.0,0.0,5.0,7.0,0.0,3.0,2.0,4.0,0.833333333,33.0,0.5,0.0,0.909090909,0.583333333,0.0,0.0,6.75,2.0,1.0,1
6.0,1.0,0.0,2.0,11.0,3.0,1.0,1.0,6.0,0.6,51.0,1.0,0.0,0.0,0.666666667,0.0,0.0,7.166666667,1.0,0.8333,0
7.0,1.0,0.0,4.0,41.0,15.0,1.0,3.0,6.0,0.833333333,388.0,0.333333333,0.0,0.0,0.2,0.0,0.0,54.0,3.0,1.2857,1
10.0,5.0,0.0,5.0,30.0,0.0,1.0,4.0,6.0,0.688888889,328.0,1.0,1.0,0.777777778,0.375,2.0,5.0,30.8,12.0,2.3,0
4.0,2.0,0.0,3.0,26.0,0.0,0.0,3.0,1.0,1.0,115.0,1.0,0.0,0.727272727,0.625,2.0,3.0,27.0,1.0,0.75,0
17.0,3.0,0.0,18.0,53.0,86.0,4.0,18.0,14.0,0.892045455,348.0,1.0,2.0,0.698113208,0.155080214,1.0,1.0,18.82352941,8.0,2.2353,1
13.0,5.0,0.0,9.0,34.0,68.0,6.0,4.0,12.0,0.75,199.0,1.0,0.0,0.837837838,0.292307692,2.0,8.0,14.15384615,5.0,2.1538,0
3.0,2.0,0.0,1.0,17.0,0.0,0.0,1.0,1.0,0.96875,251.0,1.0,0.0,0.888888889,0.5,1.0,3.0,77.33333333,11.0,5.3333,0
3.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,58.0,1.0,0.0,0.0,0.666666667,0.0,0.0,17.66666667,4.0,1.6667,0
6.0,2.0,0.0,9.0,16.0,11.0,1.0,8.0,5.0,0.95,195.0,0.583333333,11.0,0.727272727,0.4,1.0,1.0,29.5,3.0,1.0,0
13.0,3.0,13.0,24.0,45.0,46.0,13.0,11.0,9.0,1.020833333,189.0,0.3,0.0,0.770833333,0.375,0.0,0.0,12.0,3.0,1.0,0
13.0,4.0,0.0,7.0,37.0,66.0,0.0,7.0,9.0,0.875,184.0,0.5,0.0,0.8,0.512820513,2.0,3.0,12.84615385,4.0,1.3846,0
8.0,3.0,0.0,7.0,25.0,12.0,0.0,7.0,8.0,0.880952381,133.0,1.0,2.0,0.840909091,0.270833333,1.0,1.0,14.875,3.0,1.625,0
29.0,3.0,0.0,25.0,109.0,268.0,1.0,25.0,20.0,0.851190476,879.0,1.0,6.0,0.578125,0.125,1.0,1.0,28.68965517,29.0,3.0,1
3.0,1.0,0.0,6.0,17.0,0.0,1.0,5.0,2.0,1.142857143,156.0,1.0,1.0,0.0,0.583333333,0.0,0.0,46.33333333,9.0,4.3333,0
4.0,4.0,0.0,4.0,7.0,0.0,0.0,4.0,3.0,0.0,34.0,1.0,0.0,0.918918919,0.5,1.0,1.0,7.25,2.0,1.0,0
20.0,1.0,0.0,5.0,21.0,130.0,3.0,2.0,20.0,0.852631579,125.0,1.0,0.0,0.0,0.36,0.0,0.0,5.0,4.0,1.05,0
16.0,1.0,0.0,29.0,40.0,72.0,27.0,2.0,11.0,0.929166667,463.0,0.5625,1.0,0.0,0.177777778,0.0,0.0,26.9375,5.0,1.9375,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
13.0,3.0,2.0,9.0,36.0,62.0,2.0,7.0,8.0,0.638888889,202.0,1.0,1.0,0.755102041,0.307692308,0.0,0.0,14.30769231,5.0,1.5385,1
1.0,1.0,0.0,7.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
8.0,1.0,0.0,1.0,14.0,28.0,1.0,0.0,8.0,2.0,271.0,0.0,0.0,0.0,0.45,0.0,0.0,32.875,7.0,2.875,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,0.0,6.0,10.0,0.0,2.0,4.0,4.0,0.9,74.0,0.6,3.0,0.0,0.583333333,0.0,0.0,12.8,5.0,1.2,0
12.0,3.0,0.0,13.0,32.0,0.0,6.0,7.0,10.0,0.454545455,192.0,1.0,0.0,0.75,0.238095238,1.0,1.0,14.83333333,4.0,1.6667,0
25.0,1.0,0.0,15.0,108.0,244.0,0.0,15.0,15.0,0.81547619,712.0,1.0,4.0,0.0,0.178030303,0.0,0.0,26.92,8.0,1.48,1
3.0,5.0,0.0,3.0,7.0,0.0,3.0,0.0,3.0,0.0,27.0,1.0,0.0,0.928571429,0.666666667,0.0,0.0,7.666666667,1.0,0.3333,0
2.0,4.0,0.0,2.0,9.0,1.0,0.0,2.0,2.0,2.0,22.0,0.0,0.0,0.985507246,1.0,1.0,1.0,10.0,1.0,0.5,0
11.0,1.0,0.0,8.0,75.0,53.0,7.0,1.0,9.0,0.825,968.0,0.5,0.0,0.0,0.183333333,0.0,0.0,86.27272727,17.0,3.1818,1
3.0,3.0,0.0,2.0,11.0,3.0,1.0,1.0,3.0,2.0,25.0,0.0,0.0,0.8,0.666666667,2.0,2.0,7.333333333,1.0,0.6667,0
9.0,4.0,0.0,5.0,20.0,28.0,0.0,5.0,9.0,0.78125,156.0,1.0,0.0,0.86440678,0.481481481,2.0,2.0,15.88888889,1.0,0.8889,0
26.0,6.0,0.0,5.0,42.0,233.0,0.0,5.0,19.0,0.8,269.0,1.0,0.0,0.857142857,0.269230769,1.0,7.0,9.115384615,3.0,1.3846,0
7.0,3.0,0.0,7.0,28.0,0.0,0.0,7.0,6.0,0.666666667,191.0,1.0,1.0,0.860465116,0.314285714,0.0,0.0,25.71428571,2.0,1.0,0
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
5.0,1.0,0.0,3.0,6.0,6.0,3.0,0.0,5.0,0.75,24.0,1.0,0.0,0.0,0.7,0.0,0.0,3.4,1.0,0.8,0
6.0,3.0,0.0,5.0,27.0,3.0,1.0,5.0,4.0,0.4,135.0,1.0,0.0,0.880952381,0.5,0.0,0.0,21.16666667,2.0,1.0,0
5.0,3.0,0.0,5.0,16.0,0.0,1.0,5.0,5.0,0.5,82.0,1.0,2.0,0.902439024,1.0,1.0,1.0,15.0,3.0,1.2,0
8.0,3.0,0.0,13.0,57.0,4.0,0.0,13.0,7.0,0.909090909,377.0,1.0,1.0,0.840909091,0.5,1.0,1.0,44.75,7.0,1.875,0
7.0,1.0,0.0,2.0,7.0,21.0,2.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.642857143,0.0,0.0,0.0,1.0,1.0,0
21.0,6.0,1.0,10.0,42.0,126.0,2.0,8.0,15.0,0.7875,274.0,1.0,0.0,0.871428571,0.178571429,5.0,19.0,11.66666667,4.0,1.381,0
28.0,2.0,0.0,12.0,97.0,302.0,1.0,11.0,16.0,0.962962963,1230.0,1.0,0.0,0.542372881,0.272321429,2.0,8.0,41.78571429,20.0,2.2857,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,2.0,0.0,5.0,12.0,3.0,1.0,4.0,2.0,2.0,44.0,0.0,0.0,0.92,1.0,1.0,1.0,13.66666667,1.0,0.6667,0
3.0,4.0,0.0,4.0,10.0,0.0,0.0,4.0,3.0,0.0,55.0,0.0,0.0,0.962264151,0.666666667,1.0,1.0,17.0,1.0,0.6667,0
14.0,3.0,0.0,10.0,90.0,63.0,1.0,10.0,9.0,0.923076923,615.0,1.0,0.0,0.74,0.222222222,1.0,1.0,42.14285714,3.0,1.2857,0
4.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,4.0,0.666666667,105.0,1.0,0.0,0.75,0.5,0.0,0.0,24.5,1.0,0.75,0
6.0,3.0,0.0,5.0,21.0,3.0,0.0,5.0,5.0,0.75,104.0,1.0,1.0,0.902439024,0.533333333,1.0,1.0,15.66666667,1.0,0.6667,0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
2.0,1.0,0.0,6.0,30.0,0.0,0.0,6.0,0.0,0.0,182.0,1.0,2.0,0.0,0.6,0.0,0.0,88.5,9.0,4.5,0
7.0,1.0,7.0,14.0,24.0,11.0,10.0,12.0,7.0,1.083333333,124.0,0.214285714,0.0,0.0,0.357142857,0.0,0.0,14.71428571,1.0,0.8571,0
4.0,2.0,0.0,2.0,12.0,0.0,1.0,1.0,3.0,0.222222222,68.0,1.0,1.0,0.625,0.5,1.0,1.0,15.25,1.0,0.75,0
8.0,2.0,0.0,6.0,15.0,6.0,0.0,6.0,8.0,0.742857143,122.0,1.0,1.0,0.5625,0.4375,0.0,0.0,13.625,2.0,1.125,0
10.0,3.0,0.0,5.0,45.0,21.0,1.0,5.0,7.0,0.740740741,359.0,1.0,0.0,0.804347826,0.45,0.0,0.0,34.3,2.0,1.1,0
4.0,1.0,0.0,5.0,4.0,6.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0
6.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,0.666666667,0.0,0.0,6.0,1.0,0.8333,0
13.0,1.0,0.0,7.0,40.0,58.0,0.0,7.0,11.0,0.833333333,292.0,1.0,0.0,0.0,0.32967033,0.0,0.0,20.92307692,10.0,1.8462,0
6.0,1.0,0.0,4.0,15.0,3.0,1.0,3.0,5.0,0.75,70.0,1.0,1.0,0.0,0.533333333,0.0,0.0,10.0,1.0,0.6667,0
20.0,4.0,0.0,7.0,39.0,148.0,0.0,7.0,16.0,0.923076923,285.0,0.538461538,0.0,0.71641791,0.375,2.0,2.0,12.6,5.0,1.3,0
2.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.875,0.75,1.0,1.0,9.0,1.0,0.5,0
18.0,1.0,0.0,10.0,47.0,145.0,8.0,2.0,15.0,0.794117647,1004.0,1.0,2.0,0.0,0.18487395,0.0,0.0,54.66666667,47.0,6.7778,1
31.0,3.0,0.0,16.0,79.0,365.0,4.0,14.0,29.0,0.905555556,466.0,1.0,3.0,0.560606061,0.20952381,0.0,0.0,13.64516129,4.0,1.2581,0
2.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.977777778,0.75,0.0,0.0,5.0,1.0,0.5,0
12.0,2.0,0.0,7.0,37.0,44.0,0.0,7.0,9.0,0.803030303,231.0,1.0,2.0,0.45,0.291666667,0.0,0.0,17.75,5.0,1.6667,0
8.0,3.0,0.0,5.0,30.0,8.0,0.0,5.0,7.0,0.714285714,214.0,1.0,1.0,0.840909091,0.5,2.0,2.0,25.25,6.0,1.75,0
3.0,4.0,0.0,3.0,20.0,3.0,0.0,3.0,1.0,2.0,82.0,0.0,0.0,0.956521739,0.5,1.0,1.0,26.33333333,6.0,2.3333,0
14.0,1.0,0.0,4.0,43.0,81.0,1.0,3.0,11.0,0.857142857,230.0,0.857142857,0.0,0.0,0.285714286,0.0,0.0,14.92857143,5.0,1.5714,0
11.0,2.0,1.0,8.0,27.0,21.0,2.0,7.0,9.0,0.733333333,94.0,1.0,1.0,0.608695652,0.4,2.0,3.0,7.272727273,1.0,0.8182,0
3.0,3.0,2.0,8.0,6.0,1.0,7.0,1.0,3.0,0.5,25.0,1.0,0.0,0.882352941,0.833333333,1.0,1.0,7.0,3.0,1.3333,0
9.0,4.0,0.0,10.0,64.0,22.0,1.0,9.0,1.0,2.0,791.0,0.0,0.0,0.909090909,0.703703704,4.0,9.0,86.88888889,23.0,4.8889,1
6.0,1.0,0.0,3.0,11.0,1.0,1.0,2.0,6.0,0.7,74.0,1.0,0.0,0.0,0.555555556,0.0,0.0,10.66666667,1.0,0.8333,0
5.0,2.0,2.0,9.0,10.0,6.0,7.0,2.0,4.0,0.9,185.0,0.4,6.0,0.8,0.5,1.0,1.0,34.0,5.0,1.2,0
4.0,1.0,0.0,13.0,14.0,6.0,0.0,13.0,4.0,1.0,56.0,1.0,1.0,0.0,0.375,0.0,0.0,12.75,1.0,0.75,0
35.0,1.0,0.0,32.0,120.0,417.0,20.0,28.0,24.0,0.927893738,2098.0,0.387096774,0.0,0.0,0.290441176,0.0,0.0,58.05714286,19.0,2.5143,1
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
15.0,4.0,0.0,13.0,87.0,69.0,0.0,13.0,10.0,0.826530612,498.0,1.0,0.0,0.847826087,0.233333333,3.0,5.0,31.73333333,7.0,1.4667,1
7.0,2.0,0.0,4.0,21.0,3.0,2.0,4.0,7.0,0.666666667,108.0,1.0,0.0,0.5,0.428571429,1.0,1.0,13.71428571,2.0,1.0,0
12.0,1.0,0.0,4.0,41.0,0.0,3.0,1.0,3.0,0.76969697,381.0,1.0,0.0,0.0,0.818181818,0.0,0.0,29.5,3.0,1.6667,1
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
13.0,4.0,0.0,6.0,72.0,22.0,0.0,6.0,8.0,0.898809524,623.0,0.571428571,2.0,0.876404494,0.273809524,1.0,2.0,45.84615385,1.0,0.8462,1
41.0,2.0,0.0,6.0,60.0,402.0,3.0,3.0,8.0,0.889166667,4541.0,0.933333333,2.0,0.11627907,0.191666667,1.0,1.0,109.0243902,47.0,5.5854,1
13.0,1.0,0.0,27.0,23.0,68.0,25.0,2.0,12.0,0.929166667,400.0,0.4,0.0,0.0,0.708333333,0.0,0.0,28.23076923,50.0,4.5385,1
16.0,1.0,0.0,13.0,31.0,76.0,5.0,8.0,13.0,0.791666667,165.0,1.0,2.0,0.0,0.1953125,0.0,0.0,8.8125,4.0,1.3125,0
12.0,3.0,0.0,6.0,30.0,30.0,0.0,6.0,8.0,0.781818182,282.0,1.0,1.0,0.770833333,0.472222222,1.0,1.0,22.08333333,6.0,2.0833,0
4.0,1.0,0.0,4.0,5.0,0.0,3.0,1.0,4.0,0.333333333,24.0,1.0,0.0,0.0,0.875,0.0,0.0,4.75,1.0,0.75,0
21.0,4.0,0.0,15.0,76.0,152.0,5.0,14.0,16.0,0.833333333,573.0,0.888888889,2.0,0.672131148,0.178571429,1.0,1.0,25.85714286,23.0,3.1905,1
9.0,3.0,0.0,5.0,18.0,14.0,1.0,4.0,8.0,0.8125,90.0,1.0,1.0,0.840909091,0.40625,0.0,0.0,8.333333333,1.0,0.7778,1
