wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
15.0,3.0,0.0,7.0,26.0,53.0,2.0,5.0,15.0,0.785714286,164.0,1.0,5.0,0.933333333,0.293333333,2.0,5.0,9.6,2.0,1.0,0
14.0,3.0,0.0,10.0,41.0,27.0,1.0,9.0,14.0,0.666666667,290.0,1.0,2.0,0.937799043,0.25,3.0,4.0,19.5,2.0,1.0714,0
3.0,4.0,0.0,7.0,19.0,3.0,1.0,6.0,2.0,2.0,54.0,0.0,0.0,0.990566038,0.666666667,2.0,3.0,17.0,1.0,0.6667,0
4.0,4.0,1.0,9.0,8.0,4.0,7.0,4.0,4.0,0.666666667,30.0,1.0,0.0,0.99086758,0.45,0.0,0.0,6.25,1.0,0.5,0
5.0,1.0,0.0,5.0,33.0,0.0,3.0,4.0,5.0,0.65,328.0,1.0,2.0,0.0,0.466666667,0.0,0.0,63.6,3.0,1.6,0
9.0,2.0,0.0,4.0,22.0,0.0,0.0,4.0,9.0,0.5,67.0,0.0,2.0,0.714285714,0.407407407,1.0,1.0,6.222222222,1.0,0.8889,0
8.0,4.0,0.0,18.0,27.0,0.0,1.0,17.0,8.0,0.142857143,135.0,1.0,2.0,0.925531915,0.270833333,2.0,3.0,15.625,2.0,1.0,0
3.0,3.0,0.0,5.0,14.0,1.0,0.0,5.0,2.0,0.5,37.0,1.0,1.0,0.965517241,0.555555556,1.0,4.0,11.0,1.0,0.6667,0
37.0,1.0,0.0,41.0,37.0,666.0,41.0,0.0,37.0,2.0,37.0,0.0,0.0,0.0,0.191891892,1.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
4.0,3.0,0.0,11.0,12.0,6.0,1.0,10.0,3.0,2.0,43.0,0.0,0.0,0.949152542,0.4,1.0,4.0,9.75,1.0,0.75,0
2.0,5.0,0.0,5.0,11.0,1.0,0.0,5.0,2.0,2.0,65.0,0.0,0.0,0.982142857,0.75,3.0,8.0,31.5,1.0,0.5,0
5.0,1.0,0.0,7.0,14.0,0.0,3.0,4.0,4.0,1.211538462,391.0,0.051282051,1.0,0.0,0.375,0.0,0.0,69.4,2.0,0.8,0
5.0,3.0,12.0,13.0,16.0,8.0,13.0,0.0,3.0,1.223684211,424.0,0.0,0.0,0.926829268,0.416666667,0.0,0.0,80.0,3.0,1.0,0
6.0,3.0,0.0,25.0,39.0,0.0,1.0,24.0,5.0,0.4,201.0,1.0,2.0,0.918032787,0.361111111,1.0,6.0,32.16666667,3.0,1.6667,0
3.0,1.0,0.0,11.0,46.0,3.0,0.0,11.0,3.0,2.0,261.0,0.0,0.0,0.0,0.466666667,0.0,0.0,86.0,1.0,0.6667,0
6.0,4.0,0.0,36.0,48.0,15.0,10.0,30.0,5.0,2.0,282.0,0.0,0.0,0.938271605,0.4,2.0,12.0,46.0,8.0,3.6667,0
33.0,4.0,2.0,42.0,74.0,516.0,24.0,19.0,31.0,0.96875,600.0,0.0,6.0,0.801470588,0.173611111,3.0,29.0,17.0,2.0,1.1515,1
3.0,1.0,6.0,8.0,4.0,3.0,7.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.555555556,0.0,0.0,1.0,1.0,0.6667,0
42.0,3.0,0.0,29.0,135.0,617.0,4.0,28.0,27.0,0.860310421,2387.0,1.0,9.0,0.830508475,0.136298422,2.0,6.0,55.57142857,26.0,2.0952,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,68.0,0.015625,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
6.0,3.0,0.0,29.0,58.0,0.0,2.0,28.0,5.0,0.65,361.0,1.0,3.0,0.918032787,0.305555556,1.0,5.0,58.5,13.0,3.3333,0
5.0,2.0,0.0,2.0,15.0,10.0,1.0,1.0,5.0,2.0,305.0,0.0,0.0,0.5,0.35,2.0,5.0,60.0,8.0,2.2,0
8.0,3.0,0.0,14.0,27.0,0.0,0.0,14.0,7.0,0.285714286,117.0,1.0,1.0,0.965517241,0.270833333,2.0,5.0,13.5,2.0,1.0,0
42.0,1.0,0.0,10.0,85.0,0.0,4.0,6.0,42.0,0.783972125,437.0,1.0,2.0,0.0,0.235449735,0.0,0.0,9.238095238,6.0,1.1905,0
1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0
3.0,3.0,0.0,6.0,7.0,3.0,1.0,5.0,3.0,2.0,24.0,0.0,0.0,0.952380952,0.555555556,1.0,1.0,7.0,1.0,0.6667,0
3.0,4.0,0.0,22.0,22.0,3.0,0.0,22.0,3.0,2.0,131.0,0.0,0.0,0.979591837,0.444444444,3.0,14.0,42.66666667,5.0,2.0,0
7.0,1.0,0.0,11.0,45.0,1.0,0.0,11.0,4.0,0.75,499.0,0.5,0.0,0.0,0.571428571,0.0,0.0,69.71428571,7.0,1.7143,0
14.0,3.0,0.0,33.0,79.0,89.0,1.0,32.0,7.0,1.030769231,805.0,0.3,0.0,0.821917808,0.207142857,2.0,5.0,55.78571429,11.0,3.5714,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
7.0,1.0,0.0,18.0,47.0,9.0,1.0,17.0,7.0,0.722222222,593.0,0.0,0.0,0.0,0.333333333,0.0,0.0,82.85714286,10.0,2.4286,1
19.0,3.0,2.0,32.0,61.0,99.0,15.0,20.0,18.0,0.907407407,335.0,1.0,3.0,0.769230769,0.190789474,1.0,4.0,16.0,7.0,1.7368,0
1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
18.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,10.0,0.329411765,833.0,1.0,0.0,0.0,0.685185185,0.0,0.0,45.0,8.0,3.1111,0
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,13.0,0.0,0.0,0.976190476,0.75,1.0,1.0,5.5,1.0,0.5,0
6.0,3.0,0.0,27.0,31.0,0.0,2.0,25.0,6.0,0.333333333,213.0,1.0,2.0,0.934210526,0.305555556,2.0,7.0,34.0,4.0,1.3333,0
12.0,4.0,3.0,16.0,17.0,52.0,7.0,9.0,12.0,0.840909091,96.0,1.0,1.0,0.887755102,0.236111111,2.0,3.0,6.666666667,6.0,1.4167,0
8.0,2.0,0.0,9.0,39.0,10.0,1.0,9.0,7.0,0.714285714,180.0,1.0,1.0,0.915662651,0.267857143,1.0,1.0,21.0,8.0,1.75,0
22.0,3.0,2.0,29.0,46.0,189.0,24.0,11.0,22.0,0.942857143,179.0,0.8,4.0,0.903225806,0.181818182,2.0,14.0,6.681818182,1.0,0.9545,0
10.0,3.0,0.0,36.0,70.0,7.0,1.0,35.0,7.0,0.644444444,658.0,1.0,2.0,0.861538462,0.3,1.0,9.0,64.3,13.0,4.0,0
5.0,1.0,0.0,6.0,5.0,10.0,6.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,0
22.0,2.0,0.0,43.0,58.0,201.0,9.0,36.0,21.0,0.523809524,715.0,1.0,0.0,0.622641509,0.199300699,2.0,4.0,31.45454545,7.0,1.5455,1
9.0,5.0,2.0,28.0,26.0,22.0,3.0,26.0,9.0,0.75,158.0,1.0,1.0,0.925233645,0.259259259,3.0,4.0,16.22222222,2.0,1.0,0
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,614.0,0.0,0.0,0.976190476,1.0,0.0,0.0,203.3333333,1.0,0.3333,0
9.0,5.0,0.0,11.0,39.0,36.0,1.0,10.0,6.0,2.0,195.0,0.0,0.0,0.963800905,0.314814815,4.0,7.0,20.66666667,16.0,3.0,1
11.0,1.0,0.0,8.0,15.0,0.0,8.0,0.0,11.0,0.425,234.0,1.0,0.0,0.0,0.515151515,0.0,0.0,19.90909091,4.0,1.7273,0
8.0,2.0,0.0,4.0,14.0,0.0,1.0,3.0,8.0,0.628571429,212.0,1.0,1.0,0.588235294,0.416666667,1.0,5.0,24.875,12.0,2.375,0
1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0
10.0,3.0,0.0,33.0,54.0,0.0,0.0,33.0,10.0,0.185185185,600.0,1.0,2.0,0.8875,0.257142857,2.0,9.0,58.7,7.0,2.5,0
37.0,1.0,0.0,27.0,37.0,666.0,24.0,4.0,37.0,1.027777778,51.0,0.0,0.0,0.0,0.27027027,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
37.0,3.0,1.0,18.0,68.0,218.0,10.0,8.0,34.0,0.625,693.0,1.0,2.0,0.682692308,0.171171171,2.0,9.0,17.62162162,12.0,2.2432,1
36.0,1.0,0.0,3.0,69.0,428.0,2.0,1.0,28.0,0.834920635,967.0,1.0,3.0,0.0,0.215873016,0.0,0.0,25.11111111,2.0,0.8889,0
32.0,4.0,2.0,17.0,84.0,354.0,6.0,12.0,28.0,0.88172043,657.0,1.0,2.0,0.86695279,0.180555556,3.0,19.0,19.25,10.0,1.8438,0
8.0,2.0,0.0,17.0,29.0,0.0,17.0,0.0,8.0,0.285714286,119.0,0.0,0.0,0.666666667,0.34375,0.0,0.0,13.75,2.0,1.0,0
9.0,4.0,0.0,21.0,41.0,24.0,0.0,21.0,5.0,0.53125,311.0,1.0,1.0,0.923076923,0.253968254,3.0,13.0,33.11111111,6.0,2.4444,0
6.0,3.0,0.0,2.0,7.0,3.0,1.0,1.0,6.0,0.6,33.0,1.0,0.0,0.975124378,0.666666667,1.0,2.0,4.166666667,1.0,0.8333,0
17.0,5.0,1.0,19.0,41.0,0.0,8.0,13.0,16.0,0.4375,281.0,1.0,2.0,0.892857143,0.165775401,2.0,9.0,15.41176471,7.0,1.8824,0
22.0,3.0,0.0,28.0,72.0,121.0,10.0,22.0,21.0,0.852380952,485.0,1.0,4.0,0.740740741,0.140495868,2.0,7.0,20.59090909,8.0,2.0455,0
1.0,1.0,1.0,8.0,2.0,0.0,4.0,4.0,1.0,2.0,28.0,0.0,4.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0
4.0,3.0,0.0,6.0,5.0,0.0,6.0,0.0,2.0,1.095238095,54.0,0.0,0.0,0.944444444,0.666666667,0.0,0.0,10.75,1.0,0.25,0
1.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
5.0,6.0,0.0,5.0,13.0,0.0,1.0,5.0,3.0,0.25,129.0,1.0,0.0,0.979020979,0.366666667,1.0,1.0,24.6,17.0,4.0,0
10.0,3.0,0.0,6.0,12.0,37.0,6.0,2.0,10.0,0.888888889,52.0,1.0,0.0,0.956097561,0.4,1.0,1.0,3.8,1.0,0.9,0
18.0,1.0,0.0,51.0,33.0,3.0,51.0,2.0,15.0,1.015345269,485.0,0.086956522,0.0,0.0,0.411764706,0.0,0.0,20.83333333,3.0,0.7222,0
7.0,2.0,0.0,3.0,35.0,1.0,1.0,2.0,6.0,0.5,199.0,1.0,1.0,0.85,0.265306122,1.0,6.0,27.14285714,6.0,1.7143,0
8.0,1.0,0.0,7.0,54.0,6.0,1.0,7.0,3.0,0.660714286,399.0,1.0,0.0,0.0,0.339285714,0.0,0.0,47.875,7.0,2.375,0
10.0,1.0,0.0,26.0,10.0,45.0,26.0,0.0,10.0,1.111111111,11.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,0
5.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,0.5,30.0,1.0,0.0,0.0,0.8,0.0,0.0,4.6,1.0,0.8,0
5.0,3.0,0.0,18.0,28.0,0.0,1.0,17.0,4.0,0.25,129.0,1.0,1.0,0.933333333,0.333333333,1.0,5.0,24.4,5.0,1.8,0
1.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,426.0,0.0,0.0,0.976190476,1.0,0.0,0.0,140.6666667,1.0,0.3333,0
6.0,2.0,0.0,3.0,26.0,3.0,1.0,2.0,6.0,0.733333333,462.0,0.0,0.0,0.772727273,0.458333333,1.0,1.0,75.0,2.0,1.0,0
9.0,3.0,0.0,58.0,46.0,0.0,33.0,25.0,8.0,0.583333333,508.0,1.0,2.0,0.91025641,0.3125,2.0,7.0,55.11111111,5.0,1.3333,0
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,614.0,0.0,0.0,0.976190476,1.0,0.0,0.0,203.3333333,1.0,0.3333,0
11.0,3.0,0.0,17.0,41.0,15.0,3.0,15.0,10.0,0.7,228.0,1.0,1.0,0.951456311,0.233766234,2.0,5.0,19.45454545,4.0,1.2727,0
2.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.875,0.0,0.0,12.0,0.0,0.0,0
7.0,1.0,0.0,29.0,17.0,0.0,26.0,3.0,7.0,0.0,155.0,1.0,0.0,0.0,0.464285714,0.0,0.0,21.0,4.0,1.8571,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,353.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
5.0,3.0,0.0,5.0,12.0,10.0,2.0,3.0,5.0,2.0,39.0,0.0,0.0,0.98,0.7,2.0,4.0,6.8,1.0,0.8,0
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555555556,0.0,0.0,7.0,2.0,1.3333,0
1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0
5.0,2.0,0.0,5.0,12.0,0.0,3.0,2.0,5.0,0.0,82.0,0.0,1.0,0.966666667,0.4,0.0,0.0,15.2,1.0,0.2,0
8.0,3.0,0.0,1.0,21.0,28.0,1.0,0.0,7.0,1.142857143,430.0,0.0,0.0,0.857142857,0.225,0.0,0.0,17.375,2.0,0.875,1
7.0,2.0,0.0,11.0,24.0,5.0,1.0,11.0,6.0,0.583333333,131.0,1.0,2.0,0.9,0.238095238,1.0,5.0,17.42857143,6.0,1.8571,0
4.0,1.0,0.0,6.0,4.0,6.0,6.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0
6.0,3.0,0.0,3.0,11.0,9.0,2.0,1.0,6.0,0.6,49.0,1.0,0.0,0.975124378,0.444444444,2.0,5.0,7.0,3.0,1.1667,0
3.0,4.0,0.0,8.0,11.0,0.0,0.0,8.0,3.0,0.0,51.0,1.0,1.0,0.979591837,0.444444444,3.0,13.0,15.66666667,2.0,1.0,0
2.0,5.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,11.0,0.0,0.0,1.0,0.833333333,0.0,0.0,4.5,0.0,0.0,0
43.0,2.0,0.0,12.0,139.0,575.0,1.0,11.0,41.0,0.863945578,1086.0,0.785714286,2.0,0.236363636,0.153100775,0.0,0.0,23.93023256,2.0,1.0465,0
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,2.0,25.0,0.0,0.0,0.953488372,0.555555556,1.0,1.0,7.333333333,1.0,0.6667,0
10.0,5.0,0.0,9.0,16.0,27.0,1.0,8.0,9.0,0.844444444,79.0,1.0,0.0,0.945205479,0.263888889,2.0,5.0,6.4,2.0,0.9,0
21.0,1.0,1.0,12.0,29.0,76.0,11.0,1.0,20.0,0.858333333,409.0,0.166666667,0.0,0.0,0.404761905,0.0,0.0,18.19047619,8.0,1.6667,1
18.0,1.0,0.0,44.0,38.0,151.0,43.0,1.0,17.0,0.941176471,258.0,0.0,0.0,0.0,0.235294118,0.0,0.0,13.27777778,5.0,1.5556,1
7.0,3.0,0.0,21.0,28.0,0.0,0.0,21.0,7.0,0.0,143.0,1.0,1.0,0.934210526,0.285714286,2.0,7.0,19.28571429,2.0,1.1429,0
3.0,3.0,0.0,10.0,12.0,3.0,1.0,9.0,3.0,2.0,50.0,0.0,0.0,0.95,0.5,1.0,6.0,15.66666667,1.0,0.6667,0
9.0,3.0,0.0,20.0,45.0,6.0,0.0,20.0,8.0,0.375,217.0,0.0,1.0,0.960784314,0.238095238,2.0,5.0,23.0,2.0,1.0,0
4.0,3.0,0.0,21.0,30.0,0.0,5.0,17.0,4.0,0.833333333,127.0,1.0,0.0,0.949152542,0.416666667,1.0,3.0,30.25,4.0,2.0,0
9.0,4.0,7.0,20.0,23.0,6.0,12.0,9.0,8.0,0.375,123.0,0.0,1.0,0.857142857,0.355555556,3.0,9.0,12.55555556,6.0,1.7778,0
10.0,3.0,1.0,26.0,17.0,1.0,24.0,3.0,9.0,0.703703704,99.0,0.0,2.0,0.91025641,0.333333333,2.0,22.0,8.6,3.0,1.3,1
16.0,5.0,0.0,23.0,52.0,46.0,4.0,22.0,13.0,0.6,561.0,1.0,2.0,0.899280576,0.2,2.0,13.0,33.9375,9.0,2.4375,1
11.0,1.0,0.0,15.0,45.0,0.0,1.0,15.0,9.0,0.633333333,360.0,1.0,2.0,0.0,0.222222222,0.0,0.0,31.18181818,11.0,2.4545,0
10.0,1.0,0.0,15.0,24.0,0.0,13.0,3.0,9.0,0.970760234,247.0,0.210526316,3.0,0.0,0.475,0.0,0.0,21.8,4.0,1.5,1
2.0,4.0,0.0,6.0,9.0,1.0,1.0,5.0,1.0,2.0,27.0,0.0,0.0,0.995260664,0.625,2.0,2.0,12.5,1.0,0.5,0
11.0,2.0,0.0,5.0,26.0,0.0,0.0,5.0,8.0,0.666666667,271.0,1.0,3.0,0.5,0.309090909,1.0,5.0,23.09090909,4.0,1.6364,0
3.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,0.5,79.0,1.0,0.0,0.975,0.75,2.0,3.0,25.0,3.0,1.0,0
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,575.0,0.0,0.0,0.976190476,1.0,0.0,0.0,190.3333333,1.0,0.3333,0
2.0,5.0,0.0,3.0,3.0,1.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1.0,0.833333333,0.0,0.0,5.0,0.0,0.0,0
8.0,2.0,0.0,2.0,14.0,0.0,0.0,2.0,8.0,0.666666667,152.0,1.0,1.0,0.588235294,0.416666667,1.0,5.0,17.25,5.0,1.5,0
13.0,4.0,1.0,6.0,25.0,8.0,4.0,2.0,12.0,0.541666667,257.0,0.5,0.0,0.771428571,0.269230769,2.0,4.0,18.61538462,5.0,1.8462,0
10.0,1.0,0.0,5.0,33.0,0.0,1.0,4.0,8.0,0.472222222,182.0,1.0,2.0,0.0,0.4,0.0,0.0,16.8,2.0,0.9,0
6.0,3.0,0.0,7.0,23.0,9.0,1.0,7.0,6.0,0.833333333,134.0,1.0,1.0,0.934210526,0.361111111,2.0,12.0,20.33333333,1.0,0.8333,0
5.0,2.0,0.0,2.0,18.0,10.0,2.0,0.0,5.0,2.0,107.0,0.0,0.0,0.888888889,0.6,1.0,2.0,20.4,4.0,1.8,0
4.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.269230769,80.0,0.0,1.0,0.0,0.833333333,0.0,0.0,12.5,3.0,1.75,0
3.0,1.0,0.0,5.0,8.0,0.0,1.0,4.0,0.0,0.833333333,84.0,0.0,2.0,0.0,0.466666667,0.0,0.0,25.0,4.0,2.0,0
3.0,4.0,0.0,16.0,12.0,3.0,1.0,15.0,3.0,2.0,56.0,0.0,0.0,0.979591837,0.6,2.0,6.0,17.66666667,1.0,0.6667,0
7.0,3.0,4.0,9.0,16.0,0.0,4.0,6.0,6.0,0.166666667,119.0,1.0,1.0,0.97029703,0.428571429,0.0,0.0,15.85714286,2.0,1.0,0
9.0,5.0,4.0,14.0,23.0,6.0,6.0,9.0,8.0,0.375,124.0,0.0,1.0,0.875,0.355555556,4.0,15.0,12.66666667,6.0,1.7778,0
3.0,1.0,0.0,13.0,19.0,3.0,1.0,13.0,3.0,2.0,207.0,0.0,0.0,0.0,0.444444444,0.0,0.0,68.0,11.0,5.3333,0
22.0,1.0,0.0,19.0,74.0,121.0,3.0,18.0,9.0,0.680272109,943.0,0.857142857,4.0,0.0,0.180952381,0.0,0.0,41.54545455,19.0,3.0455,0
6.0,5.0,0.0,2.0,11.0,15.0,1.0,1.0,6.0,2.0,34.0,0.0,0.0,1.0,0.625,0.0,0.0,4.666666667,0.0,0.0,0
5.0,3.0,0.0,8.0,12.0,8.0,1.0,7.0,5.0,0.5,59.0,1.0,0.0,0.904761905,0.4,1.0,6.0,10.6,2.0,1.0,0
3.0,7.0,0.0,11.0,14.0,0.0,1.0,10.0,3.0,0.0,119.0,1.0,0.0,0.985185185,0.555555556,3.0,3.0,38.33333333,5.0,2.3333,0
7.0,1.0,1.0,5.0,10.0,13.0,3.0,2.0,2.0,0.861111111,99.0,0.75,2.0,0.0,0.571428571,0.0,0.0,11.42857143,1.0,0.8571,0
20.0,2.0,0.0,13.0,49.0,0.0,2.0,11.0,18.0,0.447368421,186.0,0.0,2.0,0.540540541,0.258333333,1.0,1.0,8.2,2.0,0.9,0
3.0,5.0,0.0,6.0,11.0,3.0,0.0,6.0,3.0,2.0,45.0,0.0,0.0,0.964912281,0.666666667,2.0,7.0,14.0,1.0,0.6667,0
25.0,3.0,0.0,7.0,57.0,232.0,2.0,5.0,18.0,0.901041667,807.0,1.0,1.0,0.676923077,0.217592593,2.0,6.0,30.96,18.0,2.24,1
11.0,2.0,0.0,2.0,20.0,0.0,0.0,2.0,11.0,0.566666667,120.0,1.0,1.0,0.5,0.340909091,1.0,5.0,9.636363636,5.0,1.3636,0
11.0,4.0,1.0,17.0,43.0,39.0,11.0,10.0,9.0,0.8,333.0,1.0,0.0,0.964285714,0.309090909,1.0,2.0,28.90909091,4.0,1.5455,0
11.0,1.0,0.0,6.0,43.0,23.0,4.0,2.0,8.0,0.925,419.0,0.375,1.0,0.0,0.3,0.0,0.0,36.36363636,10.0,3.1818,1
3.0,3.0,0.0,6.0,7.0,3.0,1.0,5.0,3.0,2.0,42.0,0.0,0.0,0.953488372,0.833333333,1.0,6.0,13.0,1.0,0.6667,0
5.0,3.0,0.0,6.0,17.0,10.0,0.0,6.0,5.0,2.0,69.0,0.0,0.0,0.98,0.466666667,2.0,5.0,12.8,1.0,0.8,0
81.0,2.0,1.0,171.0,136.0,2426.0,155.0,22.0,78.0,0.936206897,1294.0,0.793103448,11.0,0.195876289,0.069318182,0.0,0.0,14.61728395,5.0,1.2716,1
6.0,1.0,0.0,3.0,16.0,0.0,1.0,2.0,5.0,0.3,69.0,0.0,0.0,0.0,0.6,0.0,0.0,10.16666667,3.0,1.3333,0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
6.0,2.0,0.0,27.0,47.0,3.0,5.0,25.0,2.0,0.7875,2654.0,0.03125,0.0,0.848484848,0.444444444,1.0,2.0,436.0,36.0,6.6667,1
3.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,0.5,349.0,1.0,0.0,0.975,0.75,2.0,3.0,115.0,6.0,2.0,0
10.0,6.0,0.0,35.0,46.0,1.0,2.0,33.0,10.0,0.518518519,302.0,1.0,2.0,0.925233645,0.242857143,3.0,4.0,28.9,8.0,1.6,0
3.0,4.0,0.0,8.0,16.0,3.0,1.0,8.0,3.0,2.0,176.0,0.0,0.0,0.975903614,0.583333333,2.0,12.0,57.66666667,1.0,0.6667,0
6.0,3.0,0.0,88.0,14.0,0.0,87.0,2.0,6.0,0.1,97.0,0.0,2.0,0.894736842,0.4,1.0,1.0,14.83333333,3.0,0.6667,0
3.0,5.0,0.0,11.0,11.0,3.0,0.0,11.0,3.0,2.0,37.0,0.0,0.0,0.99,0.533333333,3.0,5.0,11.33333333,1.0,0.3333,0
5.0,1.0,0.0,7.0,14.0,4.0,1.0,6.0,3.0,0.75,127.0,1.0,2.0,0.0,0.416666667,0.0,0.0,22.8,1.0,0.6,0
19.0,3.0,1.0,21.0,43.0,87.0,6.0,15.0,18.0,0.6,336.0,0.2,3.0,0.816091954,0.184210526,2.0,24.0,16.42105263,9.0,1.6842,1
3.0,3.0,3.0,40.0,31.0,3.0,30.0,33.0,3.0,2.0,242.0,0.0,0.0,0.978723404,0.523809524,0.0,0.0,79.66666667,2.0,1.3333,0
2.0,4.0,0.0,13.0,13.0,1.0,0.0,13.0,2.0,2.0,44.0,0.0,0.0,0.989690722,0.6,2.0,4.0,21.0,2.0,1.0,0
16.0,1.0,0.0,4.0,38.0,58.0,3.0,1.0,16.0,0.741666667,261.0,1.0,1.0,0.0,0.453125,0.0,0.0,14.8125,3.0,1.3125,0
43.0,1.0,0.0,13.0,91.0,783.0,4.0,9.0,1.0,0.962585034,1954.0,0.166666667,2.0,0.0,0.328042328,0.0,0.0,43.46511628,19.0,1.5349,1
8.0,3.0,0.0,19.0,18.0,4.0,6.0,13.0,5.0,0.571428571,75.0,1.0,0.0,0.922077922,0.325,2.0,8.0,8.125,1.0,0.75,0
10.0,3.0,0.0,21.0,32.0,0.0,4.0,18.0,7.0,0.583333333,262.0,1.0,0.0,0.875,0.266666667,2.0,6.0,24.8,10.0,2.1,0
13.0,1.0,0.0,6.0,16.0,0.0,6.0,0.0,12.0,0.361111111,160.0,1.0,0.0,0.0,0.41025641,0.0,0.0,11.07692308,2.0,1.2308,0
3.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,67.0,1.0,1.0,0.0,0.5,0.0,0.0,20.0,3.0,1.6667,0
2.0,5.0,0.0,5.0,9.0,1.0,0.0,5.0,2.0,2.0,43.0,0.0,0.0,0.982142857,0.75,2.0,7.0,20.5,1.0,0.5,0
2.0,5.0,0.0,9.0,14.0,1.0,1.0,8.0,1.0,2.0,50.0,0.0,0.0,0.995283019,0.625,2.0,2.0,24.0,1.0,0.5,0
53.0,1.0,0.0,24.0,140.0,1026.0,19.0,9.0,47.0,0.89516129,1204.0,0.870967742,3.0,0.0,0.106918239,0.0,0.0,21.13207547,17.0,1.6792,0
21.0,1.0,0.0,4.0,41.0,0.0,3.0,2.0,21.0,0.59,357.0,1.0,0.0,0.0,0.261904762,0.0,0.0,15.76190476,4.0,1.619,0
5.0,2.0,0.0,3.0,13.0,4.0,2.0,3.0,5.0,1.0,61.0,1.0,3.0,0.904761905,0.5,1.0,1.0,10.0,1.0,0.4,0
25.0,1.0,0.0,3.0,70.0,254.0,3.0,0.0,20.0,0.902777778,559.0,1.0,0.0,0.0,0.152727273,0.0,0.0,21.12,3.0,1.08,0
2.0,4.0,0.0,18.0,13.0,1.0,0.0,18.0,2.0,2.0,61.0,0.0,0.0,0.989690722,0.6,2.0,4.0,29.5,1.0,0.5,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0
